date,işsizlik maaşı,işsizlik ödeneği,işsizlik başvurusu,işsizlik ödeneği nasıl alınır,işkur başvuru,sgk işten çıkış,işten çıkarılma tazminatı,kıdem tazminatı hesaplama,ihbar tazminatı,iş ilanı,iş arama,iş başvurusu,işkur,özgeçmiş,kariyer.net,mülakat soruları,ek iş,memur alımı,fabrika işçi alımı,güvenlik görevlisi alımı,işsizlik
2014-01-01,17.059292852943653,0.3333333333333333,0.36363636363636365,0.0,3.9367598891408426,0.5125,0.04,1.6875,1.55,23.620559334845055,0.68,49.86562526245067,332.4375017496711,2.7142857142857144,47.24111866969011,1.21875,1.52,35.78872626491675,0.0,0.28,26.24506592760562
2014-02-01,20.996052742084494,0.3333333333333333,0.3939393939393939,0.0,2.6245065927605618,0.5375,0.0,1.6875,1.475,28.86957252036618,0.74,51.177878558830955,314.9407911312674,2.7142857142857144,41.99210548416899,1.25,1.64,29.823938554097293,0.0,0.18,31.16601578903167
2014-03-01,17.059292852943653,0.25,0.15151515151515152,0.0,2.6245065927605618,0.55,0.02,1.75,1.4,20.996052742084494,0.64,44.61661207692955,306.19243582206553,2.5,36.743092298647866,1.0625,1.24,23.859150843277835,0.0,0.11,22.964432686654913
2014-04-01,17.059292852943653,0.25,0.12121212121212122,0.0,2.6245065927605618,0.4875,0.02,1.75,1.325,22.308306038464774,0.62,49.86562526245067,288.6957252036618,2.642857142857143,41.99210548416899,1.3125,1.44,25.847413413550985,0.0,0.17,24.604749307130266
2014-05-01,18.371546149323933,0.25,0.15151515151515152,0.0,3.9367598891408426,0.4,0.03,1.625,1.25,22.308306038464774,0.66,51.177878558830955,314.9407911312674,2.75,41.99210548416899,1.71875,1.4,27.83567598382414,0.0,0.18,26.24506592760562
2014-06-01,20.996052742084494,0.25,0.42424242424242425,0.0,3.9367598891408426,0.6,0.06,1.6875,1.275,24.932812631225335,0.66,57.73914504073236,297.44408051286365,2.25,41.99210548416899,1.46875,1.56,27.83567598382414,0.0,0.12,27.88538254808097
2014-07-01,20.996052742084494,0.25,0.2727272727272727,0.0,3.9367598891408426,0.5125,0.05,1.75,1.35,24.932812631225335,0.74,59.05139833711264,288.6957252036618,2.0357142857142856,52.49013185521124,1.375,1.64,37.776988835189904,0.0,0.15,27.88538254808097
2014-08-01,18.371546149323933,0.25,0.15151515151515152,0.0,3.9367598891408426,0.475,0.04,1.75,1.325,28.86957252036618,0.78,64.30041152263377,323.6891464404693,2.357142857142857,52.49013185521124,1.28125,2.0,45.73003911628252,0.24068571428571428,0.18,26.24506592760562
2014-09-01,20.996052742084494,0.3333333333333333,0.21212121212121213,0.0,3.9367598891408426,0.575,0.05,1.9375,1.425,28.86957252036618,0.82,69.54942470815489,367.4309229864786,2.857142857142857,52.49013185521124,1.34375,3.16,35.78872626491675,0.0,0.15,27.88538254808097
2014-10-01,19.683799445704214,0.25,0.18181818181818182,0.0,3.9367598891408426,0.4125,0.04,1.75,1.325,24.932812631225335,0.74,60.36365163349292,323.6891464404693,2.357142857142857,41.99210548416899,2.4375,2.24,55.67135196764828,0.0,0.19,27.88538254808097
2014-11-01,20.996052742084494,0.3333333333333333,0.36363636363636365,0.0,3.9367598891408426,0.4,0.05,1.6875,1.35,28.86957252036618,0.74,62.98815822625348,384.9276336048824,2.1785714285714284,36.743092298647866,1.9375,2.08,59.647877108194585,0.21394285714285713,0.21,29.52569916855632
2014-12-01,22.308306038464774,0.3333333333333333,0.21212121212121213,0.02,3.9367598891408426,0.4375,0.04,1.5625,1.525,27.557319223985896,0.64,60.36365163349292,349.9342123680749,2.5,36.743092298647866,2.25,2.08,45.73003911628252,0.0,0.19,36.08696565045773
2015-01-01,26.24506592760562,0.3333333333333333,0.21212121212121213,0.0,3.9367598891408426,0.4625,0.04,1.9375,1.525,27.557319223985896,0.62,56.426891744352076,349.9342123680749,2.2857142857142856,31.49407911312674,1.65625,1.88,47.71830168655567,0.1961142857142857,0.13,39.36759889140843
2015-02-01,24.932812631225335,0.3333333333333333,0.18181818181818182,0.0,3.9367598891408426,0.4375,0.06,2.1875,1.45,31.49407911312674,0.66,66.92491811539432,341.185857058873,2.5357142857142856,36.743092298647866,1.78125,1.84,49.70656425682882,0.18719999999999998,0.18,36.08696565045773
2015-03-01,20.996052742084494,0.25,0.30303030303030304,0.0,3.9367598891408426,0.425,0.04,1.8125,1.45,30.18182581674646,0.6,61.6759049298732,323.6891464404693,2.9285714285714284,36.743092298647866,1.75,1.92,49.70656425682882,0.16937142857142856,0.17,34.446649029982375
