Tarih,VPC1_cov,VPC1_nocov,VPC2_cov,VPC2_nocov,VPC3_cov,VPC3_nocov,VPC4_cov,VPC4_nocov,VPC1+VPC3_cov,VPC3+VPC4_cov,VPC3_TVrw,PLS1_exog,VPC1+VPC2_cov,VPC1+VPC4_cov,VPC2+VPC3_cov,VPC2+VPC4_cov,VPC1_cov_L1,VPC2_cov_L1,VPC3_cov_L1,VPC4_cov_L1,VPC1+VPC3_cov_L1,VPC3+VPC4_cov_L1,VPC1+VPC2_cov_L1,VPC1+VPC4_cov_L1,VPC2+VPC3_cov_L1,VPC2+VPC4_cov_L1,VPC1_cov_L0,VPC2_cov_L0,VPC3_cov_L0,VPC4_cov_L0,VPC1+VPC2_cov_L0,VPC1+VPC3_cov_L0,VPC1+VPC4_cov_L0,VPC2+VPC3_cov_L0,VPC2+VPC4_cov_L0,VPC3+VPC4_cov_L0
2018-11-01,11.560935914926349,11.56093589316796,11.527073551426058,11.527073550070792,11.55617291684636,11.556172014796086,11.49178452002472,11.491784502549844,11.6147563321077,11.652838252626704,11.55617290543408,11.624288373158231,11.607730737706415,11.582720035112628,11.588847091219558,11.528399568036752,11.560339260457685,11.5280452134681,11.512403194854905,11.460117024149175,11.590515788097589,11.516296703089232,11.63405467075816,11.5419398792385,11.56127007091474,11.48832163654526,11.657954043312586,11.532520893740726,11.498462592710087,11.488262318787676,11.647397270853178,11.562569036982115,11.653909092556217,11.542510313269476,11.530090066169818,11.501542289320037
2018-12-01,11.700029302704024,11.700029301261802,11.663632931272463,11.663632908987378,11.646159556013318,11.646159321606628,11.614634358675358,11.614633212185977,11.714567097760437,11.80098420079916,11.646159545351113,11.654928187915912,11.836982355764864,11.766712200558668,11.715989659937309,11.682963408580552,11.69908316834248,11.646273186914984,11.623493487706504,11.549328832921644,11.700641745798562,11.651517532462176,11.873925705764794,11.686339634850375,11.693467907370348,11.633109210311927,11.967703377639959,11.678889477202867,11.599071519335581,11.620087042059954,11.927097374975315,11.743925512819038,12.064651926951635,11.682853140832822,11.711415459650118,11.62888805428819
2019-01-01,12.276321153076584,12.276321225765138,12.312597832926327,12.312597833635436,12.326229595722571,12.32622962771445,12.311860964351084,12.31186096300034,12.352451727422398,12.55520122576999,12.326229091819789,12.35839371704963,12.464496540782266,12.41762566013674,12.425793387410769,12.389444069657245,12.303828138476502,12.348283647774624,12.286028154714597,12.24267953791532,12.363172634288112,12.34404261238245,12.54189260330886,12.346347124678,12.438075110123826,12.399400337688355,12.539159150155925,12.324425448430768,12.246259127366448,12.241541873176061,12.573234797282705,12.38450962365373,12.690764601502828,12.363185157964148,12.368031831977733,12.287073402762582
2019-02-01,12.669813427974832,12.669813001198602,12.88711502855582,12.88711484295002,12.845749928318082,12.845749944659032,12.694206903563607,12.694207318601086,12.756582265892394,12.92550373594704,12.84574988103034,12.900369784463102,12.875772509850648,12.656419248780225,13.001602233380394,12.845650136491145,12.699559591237485,12.86899857199896,12.794753115773664,12.705745642515328,12.765804660617077,12.842892669701712,12.879495060655591,12.71322356152414,12.96187028188216,12.860486660109082,12.84203245280148,12.841967232392118,12.75387900304446,12.710868225957991,12.913292389835389,12.803162256684683,12.88636924868037,12.886986018635017,12.84785369861137,12.765166848913095
2019-03-01,13.301416271178375,13.301416259158604,13.706282867004768,13.706282863746514,13.61226149707792,13.612261519606076,13.590770947103154,13.59077095298198,13.253540857726744,13.744661637132424,13.612261592635578,13.498264124756908,13.4715870312755,13.318337545904471,13.690751748427616,13.674982040116442,13.381110385829622,13.684210449775328,13.55907334341655,13.55935239503503,13.29761972035199,13.579738978324349,13.479304809969914,13.371973664426926,13.650312844919306,13.636977585854966,13.529011806395909,13.672797152105614,13.518185803439776,13.60004161752547,13.585377136070354,13.477234970288055,13.551675874694347,13.589356155460361,13.666832299909652,13.51909443167837
2019-04-01,13.404454209397864,13.404454366945178,13.799145700188312,13.799145571354554,13.821319356126564,13.821319086687378,13.814557376548226,13.814557267865164,13.382541063257724,13.989258922152567,13.82131923940614,13.38235155830096,13.504166512067227,13.454019773953783,13.781242668566104,13.780932251632436,13.56778073630287,13.778946949632669,13.76018039996533,13.76595491302994,13.523284796119398,13.78145274492655,13.56815328453716,13.559461809565548,13.73604102490087,13.763978359163834,13.654671696894841,13.774233629658639,13.70010809829966,13.801042949343305,13.634858716314799,13.61249657719478,13.70484827542122,13.67784992724366,13.775886393640647,13.701982466501839
2019-05-01,13.666246097135351,13.666246094727798,13.872926062098928,13.872926065939684,13.918131007479635,13.918130972056163,13.947965052463733,13.947965054526714,13.650042876415066,14.112875504289416,13.918131043238128,13.558448740587515,13.732774491838894,13.73112420239394,13.8358464622442,13.88801343435711,13.783439994116677,13.857412419135327,13.85219086591304,13.910535040973144,13.7478906303257,13.888566641288731,13.791174431818533,13.801734305118908,13.79865886040559,13.897659411741287,13.902563220181822,13.857667116729855,13.79766661259873,13.916675137265983,13.819093724408859,13.767316799187217,13.986351935149907,13.759229647894816,13.878542503611847,13.814955498315793
2019-06-01,13.65159544652549,13.651595439272707,13.88776007410923,13.887761247723883,13.675332412363414,13.67533436978184,13.875192466705432,13.875192459217208,13.509131215611308,13.849481587079516,13.67533643781658,13.7210693128303,13.78344094208826,13.72608628692236,13.714213401923972,13.930348093999031,13.726592165688563,13.86409949212387,13.639941252430091,13.863726936413324,13.576430944788672,13.725144840991902,13.818930498001444,13.797506186614742,13.714994197000031,13.9565834450684,13.845346075644917,13.864655429612403,13.621927881975655,13.876668343879247,13.852359934549503,13.614173251308742,14.080619149194359,13.690455661235715,13.946412429468314,13.699397399981462
2019-07-01,13.561098692369711,13.561097782199395,13.73006385759033,13.730064083779798,13.583380938861346,13.583380415204449,13.77137282093032,13.77137271024626,13.459249983088284,13.723986659895049,13.583379924028822,13.700864544410702,13.5925827656434,13.641127262814928,13.591680113122326,13.778001161721,13.610234848047968,13.723555997848193,13.566080593588287,13.75238201009761,13.502124015081836,13.638788034907298,13.593290508108815,13.666858853359376,13.604604062786173,13.801466371601084,13.605274214633313,13.72602538616104,13.543926380470115,13.762577855714925,13.61012544632352,13.48306114085852,13.805049139701925,13.573950589566405,13.793347468719686,13.607678189217179
2019-08-01,13.443692691013004,13.443692697353224,13.618735213946808,13.618734583954446,13.6460573689007,13.646057596878157,13.698226244995986,13.698226188210432,13.389261048082377,13.725784224503546,13.64605724222676,13.504607798177314,13.384710499229673,13.46228302172588,13.5486862631546,13.606960268815676,13.481733723810455,13.617134326547008,13.62878546736352,13.67798309474602,13.41749265602904,13.633139860527098,13.36649348354688,13.478602028937,13.546655962144712,13.617679606524709,13.39071426170723,13.621340760890735,13.611322627114046,13.699497883930745,13.405919806031429,13.48657949732575,13.449137425610399,13.53659515819039,13.624914443089995,13.611951150315234
2019-09-01,13.59283753745104,13.592837537009451,13.687010101152572,13.687010110667927,13.82852460091905,13.828524442144651,13.833678322651114,13.83367832085489,13.509439685233122,13.860997006483217,13.828527443107276,13.538320850857785,13.448964446470622,13.571672286471829,13.610737007478496,13.618621171209258,13.698868078794234,13.693176568717394,13.815981443362263,13.798540178496976,13.592303779489932,13.756974982626692,13.479428106735392,13.624502835882865,13.601768404336468,13.624214391668763,13.534935038836114,13.741464109786378,13.826153235761254,13.860965597951827,13.513637017647085,13.69654357357181,13.465713397636081,13.671825751162247,13.703961482263537,13.788271297771821
2019-10-01,13.880889612560566,13.8808896094202,13.903801620332626,13.90380366595154,13.998016684946707,13.99801722414906,14.10671360215862,14.106713611170605,13.778666413544371,14.071162384942763,13.998016682630825,13.763763963621155,13.72010033212065,13.936154274173091,13.792100850034965,13.88864030439647,13.953535674602636,13.952815543232155,14.004744982186327,14.066852353238096,13.862424537464488,13.994222699842064,13.775432422768572,13.934332752747569,13.84860892695561,13.951215580215212,13.718367792967129,13.965593430702413,14.00040348284902,14.094608781348702,13.744263577452568,13.875836700195011,13.75116989785024,13.868302372063825,13.965798856135486,13.995995578803088
2019-11-01,13.998923780561878,13.998924874829,13.984781138992108,13.984781575173288,14.01159499736238,14.011594994413407,14.103587913699169,14.1035880146793,13.928575172218872,14.05945495364783,14.011596308964243,13.839786634827332,13.863327040753218,14.028972609506669,13.896765529985837,13.984784225201752,14.013633250792353,14.000584593354096,14.00361831707091,14.083990417653018,13.939748623752752,13.995417541881798,13.809162694874638,13.99823198622776,13.89833241896941,14.009576748923426,13.616656370992443,14.000421646276305,13.991166703266602,14.089918562902918,13.737370527599639,13.866146377458344,13.71669550934118,13.89300711560604,13.995297882575306,13.98201562404713
2019-12-01,13.448203239085808,13.448203164967866,13.437995260511652,13.437995275624887,13.42694941218052,13.426950549114451,13.473447401331224,13.473447406183436,13.38939717239835,13.419993988412182,13.426949595727748,13.213189932171275,13.302326103704406,13.42392526148333,13.351668090742391,13.405227634416304,13.398239519477135,13.431899103639044,13.40181078593138,13.47338656070475,13.320478856512626,13.371813342750784,12.91101536294481,13.365759110680983,13.314461891977547,13.401865275053476,12.83346363536101,13.384746667648031,13.390069141661664,13.464229962119095,12.53663947254108,13.24981794646909,12.819965968355563,13.276343824817033,13.348028741417059,13.355017987989168
2020-01-01,13.3069214845184,13.30692145564097,13.269540587979344,13.269549024775229,13.160618090478645,13.160618097745076,13.236721576950476,13.236721705778002,13.173335502071025,13.118223247551596,13.160618096190564,12.879918484411483,13.185371950920644,13.251768556926155,13.109659902935691,13.215589495638346,13.248763182299372,13.209960974064382,13.147018049077538,13.236135051303345,13.1044563317687,13.094974184782672,12.138431893505633,13.18778894553019,13.039551402209518,13.157307192586604,12.485962335137742,13.181151226021672,13.146025310265633,13.258402738420655,12.118405460157058,13.02044168928911,12.418509513357195,13.02576443706295,13.137917226402497,13.104314539796857
2020-02-01,13.523557131594842,13.523557127155453,13.378909496431312,13.378909519910668,13.257631577024092,13.257631518896346,13.356145506610453,13.356145775457724,13.368126816834142,13.235079781967563,13.257631473699332,12.94358747723764,13.421283491019746,13.492291448177514,13.218634492798545,13.357756299927228,13.423447333073067,13.337546521546182,13.255445664686086,13.36087463962935,13.28111168113719,13.219459376586958,12.34790612409887,13.376682481645211,13.174456368654914,13.304268308083778,12.7331209802563,13.304274040577853,13.256317277326966,13.36373977443611,12.34632932852459,13.168643312330806,12.658472433968836,13.158643581573806,13.26639442338104,13.219910500561994
2020-03-01,13.327811928776423,13.32781191230726,13.142656329284284,13.142656329461698,12.88133138970259,12.881331403412016,13.162188836630994,13.16230581278361,13.164276236932412,13.045455103769388,12.88133136900982,12.937278005940689,13.30840868992336,13.48455061378593,12.99927357872458,13.310416807795164,13.166602631628736,13.10146092533673,12.883246709444425,13.165039195826443,13.038221072553926,13.045494604100272,12.876171671994404,13.320674101381917,12.972983424731732,13.302597421419302,12.90459673752387,13.03297399936546,12.88608156412272,13.157239982985988,12.802699813750419,12.864658487038154,13.39739240666673,12.919434293297742,13.1920251516791,13.042268132788317
2020-04-01,13.212433735499516,13.212434784379168,12.881997938248784,12.881997927519183,12.752746834371091,12.75274715439344,12.828635760040122,12.82855625661203,13.280815794391827,13.01124388959949,12.75274700642825,13.582501792274732,13.337071190872358,13.477822661813432,12.996843019502425,13.127083967882324,12.949575006079243,12.783194549766304,12.754933187656247,12.818017437416628,13.062157370548212,13.00952281201736,13.789815846205528,13.184748449726056,12.930034686171798,13.027377870412725,13.809367633444555,12.663985332014745,12.745256567701468,12.806236975581584,13.760969549353785,12.901378286677613,16.94287013686703,12.819405719987412,12.881387539441452,12.96333182299138
2020-05-01,13.54374337036681,13.543743338045662,13.240889576580528,13.240889838408233,13.240478439554016,13.240478440420802,13.24209590176677,13.242094188448933,13.702353770978132,13.53100713095312,13.24047844114354,14.77708030245186,13.664270211919444,13.841122264222262,13.460556055131564,13.551432638702424,13.266840434807122,13.121673364079047,13.254012995056122,13.226587981059527,13.482540266762667,13.51227731339215,13.80325978884614,13.507585755579791,13.354662440709529,13.370449111671638,13.706234037195635,12.990180834708543,13.243917127750247,13.214602507569513,13.805677158434248,13.340212442912858,15.266074478887028,13.233097435257049,13.202709477978402,13.471755173796707
2020-06-01,13.546594633946407,13.62196761496105,13.18075899531514,13.333910368451262,13.4594709914997,13.734875184413456,13.33718218648096,13.33157010197406,13.906727389344818,13.875382368516355,13.46247839942333,14.153746333906389,13.638582379498684,13.944657855925952,13.625613041922804,13.59127411291287,13.263654364518676,13.055624738946356,13.464124132579128,13.315065126812929,13.678209438956044,13.831174812164376,13.548178250333017,13.588654212574657,13.51981567918748,13.389670543410238,13.663525538086896,12.915367579355927,13.45339309641582,13.296144588148728,13.512139357116371,13.535903019094356,15.93802742789154,13.368394199095373,13.208180651494267,13.780851869360166
2020-07-01,12.933031050257716,13.158854187725147,13.118698063966333,13.29063775454562,13.501452508778293,13.735352306952816,13.279185639747675,13.414494579920662,13.473656961498856,13.896323642230934,13.506283322913838,12.988898160459623,13.185606676556116,13.671320083416692,13.606154397394151,13.578557077647496,12.908308807206303,13.212234115783197,13.503512550709733,13.27688933953178,13.462384759965564,13.87575698385258,13.27323006490673,13.367434386485478,13.619089015526592,13.448312598980976,13.610244401431704,13.01721828472433,13.525070790661568,13.38057653857165,13.436972934594042,13.566633248070781,15.327346888334796,13.44506601012191,13.297019908427856,13.826670104438925
2020-08-01,12.899293829547895,13.162760030684495,13.329753175241445,13.656067927350184,13.540541813828304,13.75633734920764,13.352944466867264,13.525059665543033,13.47717122453533,13.950244170541689,13.545048624401074,13.112365585230757,13.15246582638755,13.737835027432055,13.744929219633022,13.678275983548428,13.274751874264055,13.336922904344508,13.51579038583132,13.442804222926112,13.69166924404558,13.81776552902936,13.500529771656664,13.71456234183051,13.754978861209915,13.761361556242573,13.68478645246962,13.146295079402947,13.532870737078975,13.470499310082857,13.658970057130015,13.563689574452775,15.258857672410816,13.48088503220733,13.414587575353627,13.813467484590674
2020-09-01,13.635040255970964,14.009126944957996,13.667047526802202,14.17827781966611,13.8041541866345,14.0417605029536,13.885730181983067,14.150564414542051,13.909858705940222,14.067252762616569,13.807512039900567,13.851413824412536,13.61844572454999,14.287778983112362,13.958435955092863,14.235814374553794,13.639678876065313,13.638727981850476,13.780192247723104,13.8374631767674,13.90409611725076,13.98438531829894,13.487067415789374,13.929958325824591,13.935227738224732,14.124514236865643,13.808180764848148,13.526038188189332,13.804450959449746,13.84243516904614,13.856194174727834,13.781208688661893,15.287114236359294,13.736793773009156,13.769487389071351,14.042902954032776
2020-10-01,12.411996817268095,12.807830607726396,12.196883831178551,12.944543253403747,12.616085771150956,12.79715438627072,12.567713979005116,12.794723415835,12.677725201561689,12.898996998140817,12.619180815371775,12.529421092020437,11.98353643390342,12.847628558203631,12.643678449226307,12.876868851441891,12.393163110010512,12.091144524059688,12.585099884727082,12.679204163829953,12.629508526727069,12.855596135021376,11.818628633089553,12.791363280156142,12.563661431657884,12.694176177502806,12.612260984694714,12.24587955041007,12.649393498142835,12.684338922193056,12.380926416820312,12.58493008668431,14.008573176909874,12.550100960809974,12.574735776874597,12.965813723824448
2020-11-01,12.110716583120626,12.52088833978674,11.840569678446784,12.56676525852261,12.259053925481616,12.456941062634163,12.292951943077536,12.5004926145914,12.293720571456603,12.521062137118282,12.261473322848143,12.298166188415044,11.696314205486852,12.445752288393946,12.212702944048612,12.426479567155036,12.073641706372964,11.786076282245585,12.257038374046358,12.4003163861216,12.26090387557353,12.528065882375946,11.68281480048412,12.417523268734458,12.197104608334294,12.37160284038382,12.284557193321596,11.944586985600747,12.29760111875795,12.404377517191651,12.148777988926762,12.229328085217963,13.734760615203866,12.202078874491743,12.293985682312055,12.63086991576114
2020-12-01,12.628134731391487,13.102035719204103,12.18157880512011,13.092372280325238,12.786492738541856,13.014807772021136,12.856124514641037,13.062246938088853,12.795791535177132,13.03711649855462,12.788336389860175,13.009363840963683,12.015375630770684,13.0951170951753,12.575444033217485,12.89159803031919,12.587548228432953,12.139742304172913,12.77166963127936,12.923639079283568,12.75203211495137,13.04954715724928,12.0133784059577,13.006749435070006,12.572640531002955,12.8484273174657,12.794391532391604,12.455567263291707,12.775182660006548,12.94078394275073,12.74150624465811,12.710963799619613,14.370852374200421,12.69008309626005,12.843346482279935,13.13240432281272
2021-01-01,12.570768046785307,13.065735544893895,12.146178427045534,13.04955063605288,12.701769293402542,12.933615959030275,12.781895398527906,12.97662469796844,12.738616928105271,12.954919247688432,12.70363793340242,13.061019634551624,12.059512840499972,13.117305805462344,12.545072480330562,12.887214518442148,12.482023271650911,12.065161339640682,12.701449293302456,12.82571469495358,12.682668377424664,12.97757719120427,12.09667576048898,12.911865270171628,12.52273978063276,12.755787657805964,12.770572962917651,12.373153439899,12.709562787105813,12.842000455225394,12.761864428602529,12.642179671020402,14.398473539506803,12.641436486479328,12.761101192976504,13.06472125950159
2021-02-01,12.15666745481902,12.655009110318604,11.737254990030609,12.626490650663577,12.356700041400313,12.574270496927628,12.39712601231043,12.572729648705568,12.377535624816744,12.626791291997533,12.35853887787569,12.66473303926185,11.71989895879461,12.707503428602312,12.178419517424532,12.477797062362878,12.067884642625906,11.661694363246356,12.354408860379332,12.440206719298512,12.318162706564744,12.649700221302115,11.7429370675634,12.502815221257109,12.167997514682948,12.355561856006588,12.4841879445522,11.963486840782831,12.34956258448815,12.456459257051419,12.401567468229024,12.284782911368003,14.11551622022484,12.27386950224638,12.367296286757306,12.715479801533393
2021-03-01,11.794889787550527,12.3068624894979,11.364756158117178,12.258118448712423,12.164662860400911,12.342330222953889,11.92559978973371,12.157425644038891,12.133537676799476,12.26554125210862,12.16714734204032,12.216174377770711,10.89364988339241,12.152084099186167,11.944966617308662,11.91233021941034,11.719599010675443,11.293796282212163,12.168487153606687,11.96692599548354,12.097908907737976,12.293915321001084,10.904001552708714,11.980172906720748,11.936983890608468,11.805236704412795,11.930478179486801,11.591919628372278,12.176847141499428,11.983221997066218,11.609259817936529,12.077233036808927,13.050993813234534,12.046932040062106,11.83985377203452,12.364326734324203
2021-04-01,12.681031265854898,13.216726733074882,12.36417037758894,13.154938340270173,12.571992572017043,12.90739145312885,12.472214720970564,12.92093437304788,12.508451119150736,12.33075815837957,12.572118978416263,12.595044903934465,10.47827866362898,12.635241569394251,12.411746178788505,12.327088498530204,12.595244108037985,12.271148045922873,12.571882780177738,12.534137433952852,12.44109128298922,12.35681501597135,10.527094730337751,12.50243033057206,12.370785961196802,12.290091848358736,11.528278260422246,12.514868728091988,12.57590057743195,12.561767674083884,11.34588215286524,12.443647543721635,11.096654097078952,12.46687160929087,12.436848412304364,12.468134117098316
2021-05-01,12.390800950958823,12.91554106455609,12.06726486600216,12.856107093851774,12.080284734442364,12.523470527103656,12.161579582510518,12.670332292109466,12.01303705630982,11.834824608146732,12.079798790770756,12.109623993867665,10.623373487189768,12.28316976491496,11.819197455829386,11.989159606796855,12.299166813277433,12.01677495373498,12.080452403773595,12.21174577851292,11.94588216311988,11.846443282813272,10.673233669415124,12.174294661652684,11.805260616593092,11.970854390219133,11.694993932003653,12.239448300880808,12.083372138029292,12.242073419511442,11.409318687378999,11.958915025144984,11.147800744923133,11.98689501521467,12.140550430017052,11.962866284906251
2021-06-01,12.84187053948669,13.38106180835404,12.117982276809125,13.322093440382584,12.50587196562653,12.984868897966107,12.447250083637185,13.115618662956711,12.315719413184434,11.97508294713827,12.50609439401296,12.90427937854528,10.690338491459016,12.440571479365572,11.750097600552682,11.95235312232073,12.754784166331184,12.06614311030832,12.50882008220622,12.522039701727174,12.270030708530705,11.979317950088864,10.701758494967208,12.444475806452482,11.788493918030404,11.938885673632493,12.73293986836551,12.666800015080852,12.572589539713189,12.702123465920689,12.708607235029051,12.511471046728346,12.808700795779178,12.501002479672243,12.626633251101843,12.525255045790951
2021-07-01,12.980580226787792,13.612760013885447,12.445316566324172,13.542593577144428,12.782325076998411,13.301318116328169,12.434888065772736,13.219898375806215,12.456509238893874,11.938608589938864,12.782745619019757,13.394797478366664,11.066249512664482,12.46329013477756,12.023465166467776,11.963270193447478,12.856220181173011,12.29516190005864,12.789685036799176,12.45605645178407,12.430309221182542,11.93067368799938,11.162455335438924,12.41347545426893,12.013987912386114,11.92228128736465,13.047712200447044,12.778226503768654,12.72523441123412,12.827902290077441,12.984018209672856,12.68215296770597,13.144781103072864,12.661896521064719,12.76163141692355,12.705177434392331
2021-08-01,11.045603862292976,11.766845407405045,9.345407467353516,10.88516728093654,11.12803431322883,11.570612699719886,10.795382074085772,11.653277199214394,10.710575801607268,10.39523008659674,11.128190239083455,11.7185567155078,9.328928026124691,10.732454686958242,10.09355553668669,10.20555401458137,9.971516779514578,9.4350469804008,10.409188886870046,9.754805873237498,9.930727389905464,9.439962785745072,8.920070745266655,9.567937550332868,9.260291037428244,8.930594218054043,10.887824335671205,10.38672861265885,10.412414929735998,10.488083822883905,10.928393028888678,10.33649195844153,11.41243857914452,10.319339650738375,10.380930570198972,10.398116823259262
