date,PLS1,PLS2,PLS3,PLS4,PLS5
2014-12-01,2.1522952803303474,-0.32382869098445927,-1.2259383537823998,0.2909334817864254,1.0178874830523108
2015-01-01,1.5356801847565542,-0.9797208090184434,0.3755487039421742,-1.0743921009984179,0.8343558487604416
2015-02-01,1.6518715608892147,-1.1611581844931627,0.7755059721938701,0.3356347281461334,0.30282579897490375
2015-03-01,2.9362976141609347,0.13760678277224586,0.5484037214401639,-0.3617188230990239,-0.5647391995089849
2015-04-01,1.4396147575454372,1.227033393527836,0.14990524909998698,-0.2304615491031148,-0.4290936269270747
2015-05-01,0.9249428595590423,-0.22953038441056633,-0.7530354777782634,-0.06643427585740594,-0.40795071118902515
2015-06-01,1.8533913808145277,-0.23830265173736412,-0.29909977879654354,-0.5540640805610927,0.14700438845581457
2015-07-01,1.3926719401875145,-0.28697661519392675,0.0773937984040047,-0.448365768424303,-0.1957010139086823
2015-08-01,0.9673018482816103,-0.02843813233999546,-0.38044103137601765,-0.5641278526390946,-0.8113896391870496
2015-09-01,-0.5944214000484206,-0.017584469912242544,-1.25231254842348,2.0963343789121383,-1.0449101528349176
2015-10-01,0.9116703457832304,1.4000096021742814,-0.56837325194888,-0.02980309967441162,0.662536925724916
2015-11-01,0.7974458532030867,-0.23164763769428454,-0.20789422194799573,-0.40153361837207274,-0.824684049889136
2015-12-01,0.6599697133499273,-0.32584410486330473,0.24253593840494214,0.19906427583180672,-1.2347137123679992
2016-01-01,1.9712334829523468,1.1341061422121537,-0.7893088067634293,-0.7059374657959888,-1.1988534839644174
2016-02-01,1.862508903585239,1.3709617818436992,-0.43796077441793463,-0.9911471553303041,-0.4930865767793202
2016-03-01,1.6996626719100605,0.6563447999139804,-0.3169410131569725,-0.47078455849466244,-0.5746254798979931
2016-04-01,1.548187146254987,-0.5363341342821674,-0.35084402699047473,-1.908584675588184,0.8294739990066698
2016-05-01,2.3607597092739283,0.8145815049494034,0.8566522863526971,-2.250131409799715,0.2505460463325739
2016-06-01,1.844030537023201,0.6301534031467669,0.6884232927720901,-0.7425782511097825,-0.5809660574789499
2016-07-01,2.17491977252414,0.909045734715998,-1.2448592731866672,0.6359507095268873,-0.1562603232732328
2016-08-01,5.319395100040258,1.4534449006858956,-2.2257146952884486,1.1428945881711046,1.3145831445003986
2016-09-01,3.979092715602123,0.9312032855491412,-1.468585972668897,-0.9824510388732555,1.5754565944916659
2016-10-01,4.948928696844332,0.24549320608128125,1.483100378348669,-2.576384040832958,-1.99387398080195
2016-11-01,3.0255981753601087,-0.4830622787206468,-2.273892887424938,-0.6214078153194624,-0.10017576255418364
2016-12-01,2.963888227691873,-0.680407664779279,-1.7887556543132817,0.23022251110858008,-0.048293885539710896
2017-01-01,2.5200462737412135,-1.2331571790867244,-0.27870553609521287,0.7395214982014973,0.8333631149531864
2017-02-01,3.1070240246044474,-1.1606119701413924,-0.35582383558336417,0.9086332056182878,0.41638897799188823
2017-03-01,1.9282027415176526,-0.3868431418136224,0.028889878439952364,0.8080463952280008,0.6980080698037889
2017-04-01,0.9685329602631444,-0.9421172383584748,0.19167609337320543,1.985746316627586,-0.6224152918820434
2017-05-01,0.5870492649101591,-1.5256399586914897,-1.212559746776526,2.876025869869492,-0.12112953369856191
2017-06-01,0.4278192949871603,-1.4179021379681744,-2.067522344034968,1.8777874667530363,0.5039121479048616
2017-07-01,1.786614131559004,-1.313501422664975,1.7847363779966987,-1.179429371163352,-0.8296333438616332
2017-08-01,-2.797758527300142,-2.128508474280791,0.23504453974027198,-0.34128745168827346,-1.7467373097426968
2017-09-01,0.18295451065128646,-1.5944311112402316,1.679302350599608,0.3413622221466849,-1.9155879268890272
2017-10-01,-2.043160449813888,-0.8534364544495517,-1.7533632101580836,2.653927790882828,0.3652979301800781
2017-11-01,-1.176372764606722,-0.6502630025652566,1.1121088549910674,1.0130775043473177,-0.2833506705841808
2017-12-01,-1.3337381525923375,-0.9435860995897533,0.8250633098021949,0.28601600089226226,-0.4621558722720379
2018-01-01,-0.36706038849854433,-0.24678281445804245,0.06552386425500492,0.05468440879565285,-1.556203003353363
2018-02-01,-2.6036714394577287,-1.0244205019943944,-1.6337371459638799,0.3978936284201156,0.31261790587280436
2018-03-01,-1.8017641099630712,-1.99177453115832,-1.5446740832129668,0.2567517037029243,-0.030008609549037155
2018-04-01,-0.2218534492437057,-0.8617586699525729,-0.8322328752633602,0.1421851061805388,0.33557902976450416
2018-05-01,0.15012546296383814,0.1541388519885537,0.8429985723450266,-0.8461290066737682,0.3386095932682717
2018-06-01,0.428642784835648,0.4477834296440972,2.9114375392656906,-1.2107964116015413,0.5745007918146423
2018-07-01,1.1831174197907104,1.2855472590910169,1.5569937872310597,-0.6147115591910869,0.20376054299740062
2018-08-01,0.24637115727270786,1.860265788852733,1.156298209095069,0.26365429287093184,1.13838666348024
2018-09-01,3.9472278115853037,5.010791064498003,1.665692514860901,0.8030917375031049,3.127446221844679
2018-10-01,3.205694714360983,1.946598682720324,2.2251688552862787,-0.15717359872433476,-0.39514192895450667
2018-11-01,3.5519001129408516,3.3197477452452717,1.6008608287625787,-0.14212861883080888,-0.11328953077676274
2018-12-01,6.3667547517636445,4.666204028331093,0.1647775589341775,0.2231614987464419,0.31801886005318136
2019-01-01,6.854487628615638,5.639416454967235,2.7300307943075093,0.6603316147843954,-0.42780875869549406
2019-02-01,5.548219731617214,5.629858739987803,4.907649283911077,0.8394111461723331,-0.4553111374149424
2019-03-01,3.672692505504012,3.5261762130138314,2.0048616881735875,0.8345813511040976,-0.14512929895692353
2019-04-01,2.9162844767589307,2.3203661111687097,1.9319256617943046,0.743114209046052,-0.5739032969282478
2019-05-01,4.093642614757697,3.060530986657792,0.6344178933973633,0.2224744871384763,-0.895957172140494
2019-06-01,4.09507327744979,3.0202487605430672,-3.418463740367294,3.7539130131622125,1.4318376268158577
2019-07-01,2.42470987921461,2.371738504158743,-0.3766524065343816,1.4255982352816918,0.6657158480033025
2019-08-01,1.2919154829398014,-0.07715628832567704,0.5009527970655326,1.0080198298862122,-0.3264977704055654
2019-09-01,0.0006485149765096568,-1.4656441419691877,-0.5732283376573197,1.3622675003721745,-3.5093017004239413
2019-10-01,-0.533379889495924,0.38007824998511314,-0.13830987546715967,0.7087175606777721,-0.19336163605109383
2019-11-01,-1.3738557230090596,-1.3466877096194194,-0.06813126043011454,0.6680818877643644,0.1648113564940035
2019-12-01,-3.836362379724062,-2.1926677407165536,0.9517837590400129,-0.07641652670077631,0.07606656511455336
2020-01-01,-5.632697590223172,-4.738004937816783,-3.13363209007886,1.3489754179308924,-0.3120747137550894
2020-02-01,-4.885189716586885,-5.051789146332359,-2.9010798266980333,-0.32643299680634097,-0.06028752109553508
2020-03-01,3.0451574078777544,13.710176462040943,-2.089834881731255,6.2916419393840055,7.414997735275432
2020-04-01,14.25529932564158,42.67044314553164,1.1656433994010487,5.449003677503938,10.20929888635457
2020-05-01,5.777320038008088,24.310995619262286,3.3860555021013603,3.683474204007716,8.183283295140573
2020-06-01,3.6268530040365596,12.254010467371437,5.454079817778113,0.023507698742553387,1.8672625824493359
2020-07-01,2.4033643693879614,10.583701414696606,2.929267941744628,2.6853924612814137,2.7098819370987854
2020-08-01,2.2852090004682073,7.02935456635555,1.4132421752620186,2.133100324605107,1.730605284885496
2020-09-01,-2.297957663808573,2.06750397455557,-0.08359339605235606,1.2278700638895477,3.984005047982634
2020-10-01,-1.8885076795167364,1.3927375432617728,-0.5638751534582795,2.0564240967075555,3.7874776565427437
2020-11-01,-2.3054373049149004,1.981090584106773,-1.5222702873602607,1.754874736292919,4.054664789052894
2020-12-01,-0.49566492890479863,3.6151582296010276,-1.5746821548948793,3.12006388769973,4.376863605335025
2021-01-01,-0.11638362085102168,3.7296941255628635,1.0604314917937796,1.4024426844216629,5.46040763552181
2021-02-01,0.17897560397626425,3.4512944238416887,-0.29823936889569075,2.2710265878423326,2.7479215339902323
2021-03-01,-4.119767407619923,-12.696023063008358,1.8807034361727137,-4.412307836037433,-4.262659718805541
2021-04-01,-16.26012966670122,-41.520747909551496,-2.7571639425885706,-3.5753185833652132,-7.5972345110858175
2021-05-01,-9.896488695037048,-25.154842963045734,-4.458181232523959,-1.1618222628674115,-5.175374839523291
2021-06-01,-5.268357472853597,-12.801266276464563,-1.279913576336382,-1.747504448079224,-1.7948469946416017
2021-07-01,-3.275974457222903,-7.580125030215885,-1.307339431901553,-1.7271247750958416,-0.6713862557220054
2021-08-01,-1.330900872816843,-4.222573392258865,-0.5082110499041034,-0.6205025454228462,2.158739517482314
2021-09-01,-0.9388824840422413,-3.2566077127735773,0.2327843417324015,-0.9305903856865896,0.18770284923908076
2021-10-01,-1.5501586808303949,-5.59019723094515,-0.18828627649715549,-1.5622037107908955,-1.3168101003303354
2021-11-01,-1.0945625699111243,-4.59923255326907,0.10882934058904471,-0.8053673305594584,-1.3132843760018291
2021-12-01,-1.8597860352715994,-5.719430997449294,0.6229413021401831,-1.6579345805612573,-2.8011043248279783
2022-01-01,0.1934017579651103,-3.371021677040723,-0.6240549191505348,-1.6071076281696668,-1.6190734801985154
2022-02-01,1.2378433463385394,-2.966659503398434,-0.7427118451948737,-1.3518061608879899,-0.6374436301600791
2022-03-01,0.8306805288863064,0.703113861233305,1.0064480349182268,1.5050912358655222,3.952579567712522
2022-04-01,0.99679019594286,-1.4602377956736265,1.1235763426326228,-0.8561191400896484,1.4480616015709524
2022-05-01,0.7281759340980168,-3.820513590102088,-0.2835563321261514,-1.1964810734889573,-0.7908695667530555
2022-06-01,-0.3417657693476185,-4.370876056618213,-2.033926736549286,-0.4965215970214744,-0.679271003527183
2022-07-01,-0.9556780850370492,-6.504512236281599,-2.8627564578899105,0.39725718467713056,-0.5649719454785229
2022-08-01,-0.1253003259059552,-3.7251371283995582,-0.9482929447938823,-0.6530197096244728,-0.9090526245106221
2022-09-01,0.41134776172206305,-2.0276968090740093,-0.8642408203391071,-0.8283724707843997,-0.27692380622167667
2022-10-01,1.7595892891316118,-0.07101811810462295,-0.5785196993581533,1.0419465366876786,0.3686809728517075
2022-11-01,2.7732584439895502,2.906003122231851,1.0904250020304833,2.8313955988343316,3.3051535392283706
2022-12-01,3.3104614223452042,2.0922176398427204,2.6017002893125403,0.7736449220379162,1.6889014715491502
2023-01-01,2.2043174139873476,-1.1658913703046896,0.2736100774720474,1.573811464673606,-1.1839641338026499
2023-02-01,-0.5448159054497401,-1.61836801500518,-0.5110472560644349,0.6384764264871177,0.3306134034020604
2023-03-01,0.5637785177945365,-3.7026909529326466,-1.1419650255747174,-0.6873174804930159,-5.50973383878545
2023-04-01,0.29237307295545056,-2.1340991075420797,-1.2378905980715562,1.1430210251714954,-1.1007647424275255
2023-05-01,1.121649571010991,0.6066449426081285,-0.1694240769471252,0.7502596734821354,0.6835544283465026
2023-06-01,-0.4250048302998805,0.7016191080999905,-0.6750471254606139,-0.41178438407305695,0.8829833089791259
2023-07-01,0.5770959872825022,-0.6922915773995669,-1.064127764551466,-0.20365061574661433,-0.013771747951362172
2023-08-01,0.5554922439170146,-1.3983678545968998,-1.3234234497622386,0.5632071742546616,-1.7429742771242713
2023-09-01,0.38551505207349046,-1.3420234732432308,-1.3179283424635246,0.4525000269464143,-1.6421013083955127
2023-10-01,-0.5009141053602133,-0.03922695532293038,-1.2733025781549105,-0.32973560890369397,-0.1444474641492755
2023-11-01,-1.2720949171173108,-3.180756834201645,-2.418882531344164,-2.1822803128275696,-3.1118544022977264
2023-12-01,-1.9844357827992587,-3.341697081456927,-3.486083071745699,-1.0960619921757397,-1.559952248063713
2024-01-01,-1.556660155503986,-0.914616735883049,-1.5021451943261042,-1.1370977335524366,0.07086041255342185
2024-02-01,1.391565224635706,1.9830388487418942,0.7853552092129208,0.5858331647961892,1.597920591867931
2024-03-01,-2.836981604749249,-2.567115269480195,-1.4432341408467513,-1.4403551089376374,0.5603170530719962
2024-04-01,-0.38180280844687964,-1.3832423112330035,-0.20045561481746071,-0.6029389893968937,-0.8027486380907385
2024-05-01,1.6376972764116182,-1.0679397398248645,0.2253368891655795,-0.5811721642278822,-2.3036376662980107
2024-06-01,0.3681956718930298,-0.814962881879996,-1.4888426066178833,0.8925418745699009,-0.7934155849505959
2024-07-01,1.5733315973848383,-0.22417571667629488,-0.363339208172401,0.17094975832622275,-1.2585662882284756
2024-08-01,0.46405182036336395,-0.8368125600012094,-0.16766607828845428,-0.9520111744715901,-0.33682323278456294
2024-09-01,1.7716174049200353,0.0858431599687958,-0.2872118681559454,0.971929424538277,-0.24194118477936238
2024-10-01,1.6176221596968934,0.11309644251891542,-0.6453801058406248,1.078727550830139,-0.4878447349172621
2024-11-01,2.291722992878029,-1.030025033753797,-0.4411277557678256,0.5632975001426311,-1.702220621301941
2024-12-01,2.1963373132020934,-0.15062821771402493,-0.009180613475271016,0.6118438053622185,-1.2439461835657326
2025-01-01,1.4602715088909184,-0.18777306180124487,-0.4486260118298959,-0.014815249157976943,-0.6585397759553402
2025-02-01,3.642824979273251,-0.8490903572503434,-5.272345446386824,3.55059821747443,2.336271076752189
2025-03-01,1.4044233271806013,-0.19305178753786478,-0.7919367538759083,0.6814118934042882,-0.7181024223801445
2025-04-01,1.928821782654855,-0.4067889866923504,-0.8983371814353358,0.8850656319785466,-2.0875428988755416
2025-05-01,-0.16200377713029848,3.2155352094514975,0.5284674842020355,1.8277758527529007,3.8490125675052282
2025-06-01,1.3341607670762725,0.40513393635669687,0.03110667144364164,0.5596961863698224,-0.3815582160384341
2025-07-01,0.28003751452802816,-0.037663666113266984,1.0850648671328482,0.7400289465264436,-1.0943476500092768
2025-08-01,0.2832313435235769,0.46140956744102657,0.6643779308411415,1.6233741964207624,-1.029727064071589
2025-09-01,-1.2697820640396345,-0.7756756316682304,-1.1552755756510105,-0.6333335330650376,0.51706921233382
2025-10-01,0.252404786942099,-0.381759342404551,-0.2191883668167809,1.8906383727621845,1.8279765810322108
2025-11-01,-0.6125367717131854,0.7014341172996442,0.3725732123015265,0.3096321630705989,1.8485925012172242
2025-12-01,-1.6402017384011687,-0.7048095446171795,-0.39989929242122074,0.3996817872355425,1.1338466433875842
